Fecha;Localidad;Temperatura
2017-01-20 04:00:00;Barcelona-Viladecans;8,0
2017-01-20 04:00:00;Cantabria-Camargo;3,0
2017-01-20 04:00:00;Cantabria-Santa Cruz de Bezana;3,0
2017-01-20 04:00:00;Córdoba-Córdoba;3,0
2017-01-20 04:00:00;Córdoba-Palma del Río;5,0
2017-01-20 04:00:00;Madrid-Alcobendas;2,0
2017-01-20 04:00:00;Madrid-Coslada;3,0
2017-01-20 04:00:00;Madrid-Madrid;4,0
2017-01-20 04:00:00;Madrid-Torrejón de Ardoz;3,0
2017-01-20 04:00:00;Málaga-Alhaurín de la Torre;5,0
2017-01-20 04:00:00;Málaga-Cártama;4,0
2017-01-20 04:00:00;Málaga-Málaga;6,0
2017-01-20 04:00:00;València/Valencia-Aldaia;8,0
2017-01-20 04:00:00;València/Valencia-Manises;8,0
2017-01-20 04:00:00;València/Valencia-Paterna;8,0
2017-01-20 04:00:00;València/Valencia-Quart de Poblet;8,0
2017-01-20 04:00:00;Valladolid-Arroyo de la Encomienda;-1,0
2017-01-20 04:00:00;Valladolid-Cistérniga;-1,0
2017-01-20 04:00:00;Valladolid-Valladolid;-2,0
2017-01-20 04:00:00;Valladolid-Zaratán;-2,0
2017-01-20 04:00:00;Zaragoza-Zaragoza;3,0
2017-01-20 05:00:00;A Coruña-Cambre;1,0
2017-01-20 05:00:00;A Coruña-Culleredo;1,0
2017-01-20 05:00:00;Albacete-Albacete;2,0
2017-01-20 05:00:00;Albacete-Chinchilla de Monte-Aragón;1,0
2017-01-20 05:00:00;Badajoz-Badajoz;1,0
2017-01-20 05:00:00;Badajoz-Pueblonuevo del Guadiana;4,0
2017-01-20 05:00:00;Badajoz-Talavera la Real;3,0
2017-01-20 05:00:00;Barcelona-Sant Climent de Llobregat;8,0
2017-01-20 05:00:00;Barcelona-Viladecans;8,0
2017-01-20 05:00:00;Cantabria-Camargo;2,0
2017-01-20 05:00:00;Cantabria-Santa Cruz de Bezana;2,0
2017-01-20 05:00:00;Córdoba-Córdoba;2,0
2017-01-20 05:00:00;Córdoba-Palma del Río;4,0
2017-01-20 05:00:00;Madrid-Alcobendas;2,0
2017-01-20 05:00:00;Madrid-Coslada;2,0
2017-01-20 05:00:00;Madrid-Madrid;4,0
2017-01-20 05:00:00;Madrid-Torrejón de Ardoz;3,0
2017-01-20 05:00:00;Málaga-Alhaurín de la Torre;5,0
2017-01-20 05:00:00;Málaga-Cártama;4,0
2017-01-20 05:00:00;Málaga-Málaga;6,0
2017-01-20 05:00:00;València/Valencia-Aldaia;8,0
2017-01-20 05:00:00;València/Valencia-Manises;8,0
2017-01-20 05:00:00;València/Valencia-Paterna;8,0
2017-01-20 05:00:00;València/Valencia-Quart de Poblet;8,0
2017-01-20 05:00:00;Valladolid-Arroyo de la Encomienda;-1,0
2017-01-20 05:00:00;Valladolid-Cistérniga;-1,0
2017-01-20 05:00:00;Valladolid-Valladolid;-2,0
2017-01-20 05:00:00;Valladolid-Zaratán;-2,0
2017-01-20 05:00:00;Zaragoza-Zaragoza;2,0
2017-01-20 06:00:00;A Coruña-Cambre;1,0
2017-01-20 06:00:00;A Coruña-Culleredo;1,0
2017-01-20 06:00:00;Albacete-Albacete;2,0
2017-01-20 06:00:00;Albacete-Chinchilla de Monte-Aragón;1,0
2017-01-20 06:00:00;Badajoz-Badajoz;1,0
2017-01-20 06:00:00;Badajoz-Pueblonuevo del Guadiana;4,0
2017-01-20 06:00:00;Badajoz-Talavera la Real;3,0
2017-01-20 06:00:00;Barcelona-Sant Climent de Llobregat;7,0
2017-01-20 06:00:00;Barcelona-Viladecans;7,0
2017-01-20 06:00:00;Cantabria-Camargo;2,0
2017-01-20 06:00:00;Cantabria-Santa Cruz de Bezana;2,0
2017-01-20 06:00:00;Córdoba-Córdoba;2,0
2017-01-20 06:00:00;Córdoba-Palma del Río;4,0
2017-01-20 06:00:00;Madrid-Alcobendas;2,0
2017-01-20 06:00:00;Madrid-Coslada;2,0
2017-01-20 06:00:00;Madrid-Madrid;4,0
2017-01-20 06:00:00;Madrid-Torrejón de Ardoz;2,0
2017-01-20 06:00:00;Málaga-Alhaurín de la Torre;5,0
2017-01-20 06:00:00;Málaga-Cártama;3,0
2017-01-20 06:00:00;Málaga-Málaga;6,0
2017-01-20 06:00:00;València/Valencia-Aldaia;7,0
2017-01-20 06:00:00;València/Valencia-Manises;7,0
2017-01-20 06:00:00;València/Valencia-Paterna;7,0
2017-01-20 06:00:00;València/Valencia-Quart de Poblet;7,0
2017-01-20 06:00:00;Valladolid-Arroyo de la Encomienda;-1,0
2017-01-20 06:00:00;Valladolid-Cistérniga;-1,0
2017-01-20 06:00:00;Valladolid-Valladolid;-2,0
2017-01-20 06:00:00;Valladolid-Zaratán;-2,0
2017-01-20 06:00:00;Zaragoza-Zaragoza;2,0
2017-01-20 07:00:00;A Coruña-Cambre;2,0
2017-01-20 07:00:00;A Coruña-Culleredo;2,0
2017-01-20 07:00:00;Albacete-Albacete;2,0
2017-01-20 07:00:00;Albacete-Chinchilla de Monte-Aragón;1,0
2017-01-20 07:00:00;Badajoz-Badajoz;1,0
2017-01-20 07:00:00;Badajoz-Pueblonuevo del Guadiana;3,0
2017-01-20 07:00:00;Badajoz-Talavera la Real;2,0
2017-01-20 07:00:00;Barcelona-Sant Climent de Llobregat;8,0
2017-01-20 07:00:00;Barcelona-Viladecans;8,0
2017-01-20 07:00:00;Cantabria-Camargo;3,0
2017-01-20 07:00:00;Cantabria-Santa Cruz de Bezana;3,0
2017-01-20 07:00:00;Córdoba-Córdoba;0,0
2017-01-20 07:00:00;Córdoba-Palma del Río;2,0
2017-01-20 07:00:00;Madrid-Alcobendas;2,0
2017-01-20 07:00:00;Madrid-Coslada;2,0
2017-01-20 07:00:00;Madrid-Madrid;3,0
2017-01-20 07:00:00;Madrid-Torrejón de Ardoz;2,0
2017-01-20 07:00:00;Málaga-Alhaurín de la Torre;4,0
2017-01-20 07:00:00;Málaga-Cártama;3,0
2017-01-20 07:00:00;Málaga-Málaga;5,0
2017-01-20 07:00:00;València/Valencia-Aldaia;7,0
2017-01-20 07:00:00;València/Valencia-Manises;7,0
2017-01-20 07:00:00;València/Valencia-Paterna;7,0
2017-01-20 07:00:00;València/Valencia-Quart de Poblet;7,0
2017-01-20 07:00:00;Valladolid-Arroyo de la Encomienda;-2,0
2017-01-20 07:00:00;Valladolid-Cistérniga;-1,0
2017-01-20 07:00:00;Valladolid-Valladolid;-2,0
2017-01-20 07:00:00;Valladolid-Zaratán;-2,0
2017-01-20 07:00:00;Zaragoza-Zaragoza;2,0
2017-01-20 08:00:00;A Coruña-Cambre;0,0
2017-01-20 08:00:00;A Coruña-Culleredo;-1,0
2017-01-20 08:00:00;Albacete-Albacete;2,0
2017-01-20 08:00:00;Albacete-Chinchilla de Monte-Aragón;1,0
2017-01-20 08:00:00;Badajoz-Badajoz;0,0
2017-01-20 08:00:00;Badajoz-Pueblonuevo del Guadiana;3,0
2017-01-20 08:00:00;Badajoz-Talavera la Real;2,0
2017-01-20 08:00:00;Barcelona-Sant Climent de Llobregat;8,0
2017-01-20 08:00:00;Barcelona-Viladecans;8,0
2017-01-20 08:00:00;Cantabria-Camargo;3,0
2017-01-20 08:00:00;Cantabria-Santa Cruz de Bezana;3,0
2017-01-20 08:00:00;Córdoba-Córdoba;1,0
2017-01-20 08:00:00;Córdoba-Palma del Río;3,0
2017-01-20 08:00:00;Madrid-Alcobendas;2,0
2017-01-20 08:00:00;Madrid-Coslada;2,0
2017-01-20 08:00:00;Madrid-Madrid;3,0
2017-01-20 08:00:00;Madrid-Torrejón de Ardoz;3,0
2017-01-20 08:00:00;Málaga-Alhaurín de la Torre;5,0
2017-01-20 08:00:00;Málaga-Cártama;4,0
2017-01-20 08:00:00;Málaga-Málaga;6,0
2017-01-20 08:00:00;València/Valencia-Aldaia;8,0
2017-01-20 08:00:00;València/Valencia-Manises;8,0
2017-01-20 08:00:00;València/Valencia-Paterna;7,0
2017-01-20 08:00:00;València/Valencia-Quart de Poblet;8,0
2017-01-20 08:00:00;Valladolid-Arroyo de la Encomienda;-1,0
2017-01-20 08:00:00;Valladolid-Cistérniga;-1,0
2017-01-20 08:00:00;Valladolid-Valladolid;-1,0
2017-01-20 08:00:00;Valladolid-Zaratán;-2,0
2017-01-20 08:00:00;Zaragoza-Zaragoza;2,0
2017-01-20 09:00:00;A Coruña-Cambre;1,0
2017-01-20 09:00:00;A Coruña-Culleredo;1,0
2017-01-20 09:00:00;Albacete-Albacete;2,0
2017-01-20 09:00:00;Albacete-Chinchilla de Monte-Aragón;1,0
2017-01-20 09:00:00;Badajoz-Badajoz;1,0
2017-01-20 09:00:00;Badajoz-Pueblonuevo del Guadiana;3,0
2017-01-20 09:00:00;Badajoz-Talavera la Real;2,0
2017-01-20 09:00:00;Barcelona-Sant Climent de Llobregat;8,0
2017-01-20 09:00:00;Barcelona-Viladecans;8,0
2017-01-20 09:00:00;Cantabria-Camargo;3,0
2017-01-20 09:00:00;Cantabria-Santa Cruz de Bezana;3,0
2017-01-20 09:00:00;Córdoba-Córdoba;3,0
2017-01-20 09:00:00;Córdoba-Palma del Río;4,0
2017-01-20 09:00:00;Madrid-Alcobendas;3,0
2017-01-20 09:00:00;Madrid-Coslada;3,0
2017-01-20 09:00:00;Madrid-Madrid;4,0
2017-01-20 09:00:00;Madrid-Torrejón de Ardoz;3,0
2017-01-20 09:00:00;Málaga-Alhaurín de la Torre;6,0
2017-01-20 09:00:00;Málaga-Cártama;6,0
2017-01-20 09:00:00;Málaga-Málaga;7,0
2017-01-20 09:00:00;València/Valencia-Aldaia;8,0
2017-01-20 09:00:00;València/Valencia-Manises;8,0
2017-01-20 09:00:00;València/Valencia-Paterna;8,0
2017-01-20 09:00:00;València/Valencia-Quart de Poblet;8,0
2017-01-20 09:00:00;Valladolid-Arroyo de la Encomienda;-1,0
2017-01-20 09:00:00;Valladolid-Cistérniga;0,0
2017-01-20 09:00:00;Valladolid-Valladolid;-1,0
2017-01-20 09:00:00;Valladolid-Zaratán;-2,0
2017-01-20 09:00:00;Zaragoza-Zaragoza;2,0
2017-01-20 10:00:00;A Coruña-Cambre;4,0
2017-01-20 10:00:00;A Coruña-Culleredo;4,0
2017-01-20 10:00:00;Albacete-Albacete;4,0
2017-01-20 10:00:00;Albacete-Chinchilla de Monte-Aragón;2,0
2017-01-20 10:00:00;Badajoz-Badajoz;3,0
2017-01-20 10:00:00;Badajoz-Pueblonuevo del Guadiana;5,0
2017-01-20 10:00:00;Badajoz-Talavera la Real;4,0
2017-01-20 10:00:00;Barcelona-Sant Climent de Llobregat;9,0
2017-01-20 10:00:00;Barcelona-Viladecans;9,0
2017-01-20 10:00:00;Cantabria-Camargo;5,0
2017-01-20 10:00:00;Cantabria-Santa Cruz de Bezana;5,0
2017-01-20 10:00:00;Córdoba-Córdoba;5,0
2017-01-20 10:00:00;Córdoba-Palma del Río;6,0
2017-01-20 10:00:00;Madrid-Alcobendas;3,0
2017-01-20 10:00:00;Madrid-Coslada;3,0
2017-01-20 10:00:00;Madrid-Madrid;4,0
2017-01-20 10:00:00;Madrid-Torrejón de Ardoz;4,0
2017-01-20 10:00:00;Málaga-Alhaurín de la Torre;8,0
2017-01-20 10:00:00;Málaga-Cártama;7,0
2017-01-20 10:00:00;Málaga-Málaga;8,0
2017-01-20 10:00:00;València/Valencia-Aldaia;9,0
2017-01-20 10:00:00;València/Valencia-Manises;9,0
2017-01-20 10:00:00;València/Valencia-Paterna;9,0
2017-01-20 10:00:00;València/Valencia-Quart de Poblet;9,0
2017-01-20 10:00:00;Valladolid-Arroyo de la Encomienda;2,0
2017-01-20 10:00:00;Valladolid-Cistérniga;2,0
2017-01-20 10:00:00;Valladolid-Valladolid;2,0
2017-01-20 10:00:00;Valladolid-Zaratán;1,0
2017-01-20 10:00:00;Zaragoza-Zaragoza;3,0
2017-01-20 11:00:00;A Coruña-Cambre;6,0
2017-01-20 11:00:00;A Coruña-Culleredo;6,0
2017-01-20 11:00:00;Albacete-Albacete;5,0
2017-01-20 11:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-20 11:00:00;Badajoz-Badajoz;5,0
2017-01-20 11:00:00;Badajoz-Pueblonuevo del Guadiana;6,0
2017-01-20 11:00:00;Badajoz-Talavera la Real;6,0
2017-01-20 11:00:00;Barcelona-Sant Climent de Llobregat;9,0
2017-01-20 11:00:00;Barcelona-Viladecans;9,0
2017-01-20 11:00:00;Cantabria-Camargo;6,0
2017-01-20 11:00:00;Cantabria-Santa Cruz de Bezana;6,0
2017-01-20 11:00:00;Córdoba-Córdoba;7,0
2017-01-20 11:00:00;Córdoba-Palma del Río;8,0
2017-01-20 11:00:00;Madrid-Alcobendas;4,0
2017-01-20 11:00:00;Madrid-Coslada;4,0
2017-01-20 11:00:00;Madrid-Madrid;4,0
2017-01-20 11:00:00;Madrid-Torrejón de Ardoz;4,0
2017-01-20 11:00:00;Málaga-Alhaurín de la Torre;10,0
2017-01-20 11:00:00;Málaga-Cártama;9,0
2017-01-20 11:00:00;Málaga-Málaga;10,0
2017-01-20 11:00:00;València/Valencia-Aldaia;10,0
2017-01-20 11:00:00;València/Valencia-Manises;10,0
2017-01-20 11:00:00;València/Valencia-Paterna;11,0
2017-01-20 11:00:00;València/Valencia-Quart de Poblet;10,0
2017-01-20 11:00:00;Valladolid-Arroyo de la Encomienda;4,0
2017-01-20 11:00:00;Valladolid-Cistérniga;4,0
2017-01-20 11:00:00;Valladolid-Valladolid;4,0
2017-01-20 11:00:00;Valladolid-Zaratán;4,0
2017-01-20 11:00:00;Zaragoza-Zaragoza;4,0
2017-01-20 12:00:00;A Coruña-Cambre;9,0
2017-01-20 12:00:00;A Coruña-Culleredo;8,0
2017-01-20 12:00:00;Albacete-Albacete;6,0
2017-01-20 12:00:00;Albacete-Chinchilla de Monte-Aragón;4,0
2017-01-20 12:00:00;Badajoz-Badajoz;8,0
2017-01-20 12:00:00;Badajoz-Pueblonuevo del Guadiana;8,0
2017-01-20 12:00:00;Badajoz-Talavera la Real;8,0
2017-01-20 12:00:00;Barcelona-Sant Climent de Llobregat;10,0
2017-01-20 12:00:00;Barcelona-Viladecans;10,0
2017-01-20 12:00:00;Cantabria-Camargo;7,0
2017-01-20 12:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-20 12:00:00;Córdoba-Córdoba;9,0
2017-01-20 12:00:00;Córdoba-Palma del Río;10,0
2017-01-20 12:00:00;Madrid-Alcobendas;5,0
2017-01-20 12:00:00;Madrid-Coslada;5,0
2017-01-20 12:00:00;Madrid-Madrid;4,0
2017-01-20 12:00:00;Madrid-Torrejón de Ardoz;5,0
2017-01-20 12:00:00;Málaga-Alhaurín de la Torre;11,0
2017-01-20 12:00:00;Málaga-Cártama;11,0
2017-01-20 12:00:00;Málaga-Málaga;11,0
2017-01-20 12:00:00;València/Valencia-Aldaia;11,0
2017-01-20 12:00:00;València/Valencia-Manises;11,0
2017-01-20 12:00:00;València/Valencia-Paterna;12,0
2017-01-20 12:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-20 12:00:00;Valladolid-Arroyo de la Encomienda;7,0
2017-01-20 12:00:00;Valladolid-Cistérniga;7,0
2017-01-20 12:00:00;Valladolid-Valladolid;7,0
2017-01-20 12:00:00;Valladolid-Zaratán;6,0
2017-01-20 12:00:00;Zaragoza-Zaragoza;5,0
2017-01-20 13:00:00;A Coruña-Cambre;9,0
2017-01-20 13:00:00;A Coruña-Culleredo;9,0
2017-01-20 13:00:00;Albacete-Albacete;7,0
2017-01-20 13:00:00;Albacete-Chinchilla de Monte-Aragón;5,0
2017-01-20 13:00:00;Badajoz-Badajoz;9,0
2017-01-20 13:00:00;Badajoz-Pueblonuevo del Guadiana;9,0
2017-01-20 13:00:00;Badajoz-Talavera la Real;9,0
2017-01-20 13:00:00;Barcelona-Sant Climent de Llobregat;11,0
2017-01-20 13:00:00;Barcelona-Viladecans;11,0
2017-01-20 13:00:00;Cantabria-Camargo;8,0
2017-01-20 13:00:00;Cantabria-Santa Cruz de Bezana;8,0
2017-01-20 13:00:00;Córdoba-Córdoba;10,0
2017-01-20 13:00:00;Córdoba-Palma del Río;11,0
2017-01-20 13:00:00;Madrid-Alcobendas;5,0
2017-01-20 13:00:00;Madrid-Coslada;5,0
2017-01-20 13:00:00;Madrid-Madrid;5,0
2017-01-20 13:00:00;Madrid-Torrejón de Ardoz;6,0
2017-01-20 13:00:00;Málaga-Alhaurín de la Torre;12,0
2017-01-20 13:00:00;Málaga-Cártama;11,0
2017-01-20 13:00:00;Málaga-Málaga;12,0
2017-01-20 13:00:00;València/Valencia-Aldaia;12,0
2017-01-20 13:00:00;València/Valencia-Manises;12,0
2017-01-20 13:00:00;València/Valencia-Paterna;11,0
2017-01-20 13:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-20 13:00:00;Valladolid-Arroyo de la Encomienda;8,0
2017-01-20 13:00:00;Valladolid-Cistérniga;7,0
2017-01-20 13:00:00;Valladolid-Valladolid;8,0
2017-01-20 13:00:00;Valladolid-Zaratán;7,0
2017-01-20 13:00:00;Zaragoza-Zaragoza;5,0
2017-01-20 14:00:00;A Coruña-Cambre;10,0
2017-01-20 14:00:00;A Coruña-Culleredo;10,0
2017-01-20 14:00:00;Albacete-Albacete;7,0
2017-01-20 14:00:00;Albacete-Chinchilla de Monte-Aragón;5,0
2017-01-20 14:00:00;Badajoz-Badajoz;10,0
2017-01-20 14:00:00;Badajoz-Pueblonuevo del Guadiana;10,0
2017-01-20 14:00:00;Badajoz-Talavera la Real;10,0
2017-01-20 14:00:00;Barcelona-Sant Climent de Llobregat;11,0
2017-01-20 14:00:00;Barcelona-Viladecans;11,0
2017-01-20 14:00:00;Cantabria-Camargo;8,0
2017-01-20 14:00:00;Cantabria-Santa Cruz de Bezana;8,0
2017-01-20 14:00:00;Córdoba-Córdoba;11,0
2017-01-20 14:00:00;Córdoba-Palma del Río;12,0
2017-01-20 14:00:00;Madrid-Alcobendas;6,0
2017-01-20 14:00:00;Madrid-Coslada;6,0
2017-01-20 14:00:00;Madrid-Madrid;6,0
2017-01-20 14:00:00;Madrid-Torrejón de Ardoz;7,0
2017-01-20 14:00:00;Málaga-Alhaurín de la Torre;13,0
2017-01-20 14:00:00;Málaga-Cártama;12,0
2017-01-20 14:00:00;Málaga-Málaga;13,0
2017-01-20 14:00:00;València/Valencia-Aldaia;11,0
2017-01-20 14:00:00;València/Valencia-Manises;11,0
2017-01-20 14:00:00;València/Valencia-Paterna;11,0
2017-01-20 14:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-20 14:00:00;Valladolid-Arroyo de la Encomienda;9,0
2017-01-20 14:00:00;Valladolid-Cistérniga;8,0
2017-01-20 14:00:00;Valladolid-Valladolid;9,0
2017-01-20 14:00:00;Valladolid-Zaratán;9,0
2017-01-20 14:00:00;Zaragoza-Zaragoza;6,0
2017-01-20 15:00:00;A Coruña-Cambre;11,0
2017-01-20 15:00:00;A Coruña-Culleredo;11,0
2017-01-20 15:00:00;Albacete-Albacete;7,0
2017-01-20 15:00:00;Albacete-Chinchilla de Monte-Aragón;5,0
2017-01-20 15:00:00;Badajoz-Badajoz;12,0
2017-01-20 15:00:00;Badajoz-Pueblonuevo del Guadiana;11,0
2017-01-20 15:00:00;Badajoz-Talavera la Real;11,0
2017-01-20 15:00:00;Barcelona-Sant Climent de Llobregat;11,0
2017-01-20 15:00:00;Barcelona-Viladecans;11,0
2017-01-20 15:00:00;Cantabria-Camargo;8,0
2017-01-20 15:00:00;Cantabria-Santa Cruz de Bezana;8,0
2017-01-20 15:00:00;Córdoba-Córdoba;12,0
2017-01-20 15:00:00;Córdoba-Palma del Río;13,0
2017-01-20 15:00:00;Madrid-Alcobendas;6,0
2017-01-20 15:00:00;Madrid-Coslada;7,0
2017-01-20 15:00:00;Madrid-Madrid;6,0
2017-01-20 15:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-20 15:00:00;Málaga-Alhaurín de la Torre;14,0
2017-01-20 15:00:00;Málaga-Cártama;13,0
2017-01-20 15:00:00;Málaga-Málaga;14,0
2017-01-20 15:00:00;València/Valencia-Aldaia;11,0
2017-01-20 15:00:00;València/Valencia-Manises;11,0
2017-01-20 15:00:00;València/Valencia-Paterna;11,0
2017-01-20 15:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-20 15:00:00;Valladolid-Arroyo de la Encomienda;9,0
2017-01-20 15:00:00;Valladolid-Cistérniga;8,0
2017-01-20 15:00:00;Valladolid-Valladolid;9,0
2017-01-20 15:00:00;Valladolid-Zaratán;8,0
2017-01-20 15:00:00;Zaragoza-Zaragoza;6,0
2017-01-20 16:00:00;A Coruña-Cambre;9,0
2017-01-20 16:00:00;A Coruña-Culleredo;9,0
2017-01-20 16:00:00;Albacete-Albacete;6,0
2017-01-20 16:00:00;Albacete-Chinchilla de Monte-Aragón;4,0
2017-01-20 16:00:00;Badajoz-Badajoz;11,0
2017-01-20 16:00:00;Badajoz-Pueblonuevo del Guadiana;10,0
2017-01-20 16:00:00;Badajoz-Talavera la Real;11,0
2017-01-20 16:00:00;Barcelona-Sant Climent de Llobregat;11,0
2017-01-20 16:00:00;Barcelona-Viladecans;11,0
2017-01-20 16:00:00;Cantabria-Camargo;7,0
2017-01-20 16:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-20 16:00:00;Córdoba-Córdoba;11,0
2017-01-20 16:00:00;Córdoba-Palma del Río;12,0
2017-01-20 16:00:00;Madrid-Alcobendas;6,0
2017-01-20 16:00:00;Madrid-Coslada;6,0
2017-01-20 16:00:00;Madrid-Madrid;6,0
2017-01-20 16:00:00;Madrid-Torrejón de Ardoz;7,0
2017-01-20 16:00:00;Málaga-Alhaurín de la Torre;13,0
2017-01-20 16:00:00;Málaga-Cártama;12,0
2017-01-20 16:00:00;Málaga-Málaga;13,0
2017-01-20 16:00:00;València/Valencia-Aldaia;10,0
2017-01-20 16:00:00;València/Valencia-Manises;10,0
2017-01-20 16:00:00;València/Valencia-Paterna;10,0
2017-01-20 16:00:00;València/Valencia-Quart de Poblet;10,0
2017-01-20 16:00:00;Valladolid-Arroyo de la Encomienda;8,0
2017-01-20 16:00:00;Valladolid-Cistérniga;7,0
2017-01-20 16:00:00;Valladolid-Valladolid;7,0
2017-01-20 16:00:00;Valladolid-Zaratán;7,0
2017-01-20 16:00:00;Zaragoza-Zaragoza;6,0
2017-01-20 17:00:00;A Coruña-Cambre;7,0
2017-01-20 17:00:00;A Coruña-Culleredo;8,0
2017-01-20 17:00:00;Albacete-Albacete;5,0
2017-01-20 17:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-20 17:00:00;Badajoz-Badajoz;10,0
2017-01-20 17:00:00;Badajoz-Pueblonuevo del Guadiana;9,0
2017-01-20 17:00:00;Badajoz-Talavera la Real;10,0
2017-01-20 17:00:00;Barcelona-Sant Climent de Llobregat;11,0
2017-01-20 17:00:00;Barcelona-Viladecans;11,0
2017-01-20 17:00:00;Cantabria-Camargo;7,0
2017-01-20 17:00:00;Cantabria-Santa Cruz de Bezana;7,0
2017-01-20 17:00:00;Córdoba-Córdoba;10,0
2017-01-20 17:00:00;Córdoba-Palma del Río;11,0
2017-01-20 17:00:00;Madrid-Alcobendas;5,0
2017-01-20 17:00:00;Madrid-Coslada;6,0
2017-01-20 17:00:00;Madrid-Madrid;6,0
2017-01-20 17:00:00;Madrid-Torrejón de Ardoz;6,0
2017-01-20 17:00:00;Málaga-Alhaurín de la Torre;12,0
2017-01-20 17:00:00;Málaga-Cártama;11,0
2017-01-20 17:00:00;Málaga-Málaga;12,0
2017-01-20 17:00:00;València/Valencia-Aldaia;10,0
2017-01-20 17:00:00;València/Valencia-Manises;10,0
2017-01-20 17:00:00;València/Valencia-Paterna;10,0
2017-01-20 17:00:00;València/Valencia-Quart de Poblet;10,0
2017-01-20 17:00:00;Valladolid-Arroyo de la Encomienda;6,0
2017-01-20 17:00:00;Valladolid-Cistérniga;6,0
2017-01-20 17:00:00;Valladolid-Valladolid;6,0
2017-01-20 17:00:00;Valladolid-Zaratán;6,0
2017-01-20 17:00:00;Zaragoza-Zaragoza;5,0
2017-01-20 18:00:00;A Coruña-Cambre;6,0
2017-01-20 18:00:00;A Coruña-Culleredo;6,0
2017-01-20 18:00:00;Albacete-Albacete;4,0
2017-01-20 18:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-20 18:00:00;Badajoz-Badajoz;9,0
2017-01-20 18:00:00;Badajoz-Pueblonuevo del Guadiana;9,0
2017-01-20 18:00:00;Badajoz-Talavera la Real;9,0
2017-01-20 18:00:00;Barcelona-Sant Climent de Llobregat;10,0
2017-01-20 18:00:00;Barcelona-Viladecans;10,0
2017-01-20 18:00:00;Cantabria-Camargo;6,0
2017-01-20 18:00:00;Cantabria-Santa Cruz de Bezana;6,0
2017-01-20 18:00:00;Córdoba-Córdoba;9,0
2017-01-20 18:00:00;Córdoba-Palma del Río;10,0
2017-01-20 18:00:00;Madrid-Alcobendas;5,0
2017-01-20 18:00:00;Madrid-Coslada;5,0
2017-01-20 18:00:00;Madrid-Madrid;6,0
2017-01-20 18:00:00;Madrid-Torrejón de Ardoz;5,0
2017-01-20 18:00:00;Málaga-Alhaurín de la Torre;11,0
2017-01-20 18:00:00;Málaga-Cártama;10,0
2017-01-20 18:00:00;Málaga-Málaga;12,0
2017-01-20 18:00:00;València/Valencia-Aldaia;10,0
2017-01-20 18:00:00;València/Valencia-Manises;10,0
2017-01-20 18:00:00;València/Valencia-Paterna;10,0
2017-01-20 18:00:00;València/Valencia-Quart de Poblet;10,0
2017-01-20 18:00:00;Valladolid-Arroyo de la Encomienda;5,0
2017-01-20 18:00:00;Valladolid-Cistérniga;4,0
2017-01-20 18:00:00;Valladolid-Valladolid;5,0
2017-01-20 18:00:00;Valladolid-Zaratán;4,0
2017-01-20 18:00:00;Zaragoza-Zaragoza;5,0
2017-01-20 19:00:00;A Coruña-Cambre;5,0
2017-01-20 19:00:00;A Coruña-Culleredo;6,0
2017-01-20 19:00:00;Albacete-Albacete;5,0
2017-01-20 19:00:00;Albacete-Chinchilla de Monte-Aragón;3,0
2017-01-20 19:00:00;Badajoz-Badajoz;7,0
2017-01-20 19:00:00;Badajoz-Pueblonuevo del Guadiana;7,0
2017-01-20 19:00:00;Badajoz-Talavera la Real;7,0
2017-01-20 19:00:00;Barcelona-Sant Climent de Llobregat;11,0
2017-01-20 19:00:00;Barcelona-Viladecans;11,0
2017-01-20 19:00:00;Cantabria-Camargo;6,0
2017-01-20 19:00:00;Cantabria-Santa Cruz de Bezana;6,0
2017-01-20 19:00:00;Córdoba-Córdoba;7,0
2017-01-20 19:00:00;Córdoba-Palma del Río;8,0
2017-01-20 19:00:00;Madrid-Alcobendas;4,0
2017-01-20 19:00:00;Madrid-Coslada;4,0
2017-01-20 19:00:00;Madrid-Madrid;5,0
2017-01-20 19:00:00;Madrid-Torrejón de Ardoz;4,0
2017-01-20 19:00:00;Málaga-Alhaurín de la Torre;11,0
2017-01-20 19:00:00;Málaga-Cártama;9,0
2017-01-20 19:00:00;Málaga-Málaga;12,0
2017-01-20 19:00:00;València/Valencia-Aldaia;8,0
2017-01-20 19:00:00;València/Valencia-Manises;8,0
2017-01-20 19:00:00;València/Valencia-Paterna;8,0
2017-01-20 19:00:00;València/Valencia-Quart de Poblet;8,0
2017-01-20 19:00:00;Valladolid-Arroyo de la Encomienda;4,0
2017-01-20 19:00:00;Valladolid-Cistérniga;3,0
2017-01-20 19:00:00;Valladolid-Valladolid;3,0
2017-01-20 19:00:00;Valladolid-Zaratán;3,0
2017-01-20 19:00:00;Zaragoza-Zaragoza;4,0
