,Provincia,Fecha,Temperatura,Comunidad,Zona
1136,Barcelona,2017-01-19 05:00:00,5.0,Cataluña,Norte
1137,Barcelona,2017-01-19 06:00:00,5.0,Cataluña,Norte
1138,Barcelona,2017-01-19 07:00:00,5.0,Cataluña,Norte
1139,Barcelona,2017-01-19 08:00:00,6.0,Cataluña,Norte
1140,Barcelona,2017-01-19 09:00:00,8.0,Cataluña,Norte
1141,Barcelona,2017-01-19 10:00:00,9.0,Cataluña,Norte
1142,Barcelona,2017-01-19 11:00:00,10.0,Cataluña,Norte
1143,Barcelona,2017-01-19 12:00:00,11.0,Cataluña,Norte
1144,Barcelona,2017-01-19 13:00:00,11.0,Cataluña,Norte
1145,Barcelona,2017-01-19 14:00:00,11.0,Cataluña,Norte
1146,Barcelona,2017-01-19 15:00:00,11.0,Cataluña,Norte
1147,Barcelona,2017-01-19 16:00:00,10.0,Cataluña,Norte
1148,Barcelona,2017-01-19 17:00:00,10.0,Cataluña,Norte
1149,Barcelona,2017-01-19 18:00:00,9.0,Cataluña,Norte
1150,Barcelona,2017-01-19 19:00:00,8.0,Cataluña,Norte
1151,Barcelona,2017-01-19 20:00:00,8.0,Cataluña,Norte
1152,Barcelona,2017-01-19 21:00:00,8.0,Cataluña,Norte
1153,Barcelona,2017-01-19 22:00:00,8.0,Cataluña,Norte
1154,Barcelona,2017-01-19 23:00:00,8.0,Cataluña,Norte
1155,Barcelona,2017-01-20 00:00:00,8.0,Cataluña,Norte
1156,Barcelona,2017-01-20 01:00:00,8.0,Cataluña,Norte
1157,Barcelona,2017-01-20 02:00:00,7.0,Cataluña,Norte
1158,Barcelona,2017-01-20 03:00:00,8.0,Cataluña,Norte
1159,Barcelona,2017-01-20 04:00:00,8.0,Cataluña,Norte
1160,Barcelona,2017-01-20 05:00:00,8.0,Cataluña,Norte
1161,Barcelona,2017-01-20 06:00:00,7.0,Cataluña,Norte
1162,Barcelona,2017-01-20 07:00:00,8.0,Cataluña,Norte
1163,Barcelona,2017-01-20 08:00:00,8.0,Cataluña,Norte
1164,Barcelona,2017-01-20 09:00:00,8.0,Cataluña,Norte
1165,Barcelona,2017-01-20 10:00:00,9.0,Cataluña,Norte
1166,Barcelona,2017-01-20 11:00:00,9.0,Cataluña,Norte
1167,Barcelona,2017-01-20 12:00:00,10.0,Cataluña,Norte
1168,Barcelona,2017-01-20 13:00:00,11.0,Cataluña,Norte
1169,Barcelona,2017-01-20 14:00:00,11.0,Cataluña,Norte
1170,Barcelona,2017-01-20 15:00:00,11.0,Cataluña,Norte
1171,Barcelona,2017-01-20 16:00:00,11.0,Cataluña,Norte
1172,Barcelona,2017-01-20 17:00:00,11.0,Cataluña,Norte
1173,Barcelona,2017-01-20 18:00:00,10.0,Cataluña,Norte
1174,Barcelona,2017-01-20 19:00:00,11.0,Cataluña,Norte
1175,Barcelona,2017-01-20 20:00:00,11.0,Cataluña,Norte
1176,Barcelona,2017-01-20 21:00:00,10.0,Cataluña,Norte
1177,Barcelona,2017-01-20 22:00:00,10.0,Cataluña,Norte
1178,Barcelona,2017-01-20 23:00:00,10.0,Cataluña,Norte
1179,Barcelona,2017-01-21 00:00:00,9.0,Cataluña,Norte
1180,Barcelona,2017-01-21 01:00:00,9.0,Cataluña,Norte
1181,Barcelona,2017-01-21 02:00:00,9.0,Cataluña,Norte
1182,Barcelona,2017-01-21 03:00:00,9.0,Cataluña,Norte
1183,Barcelona,2017-01-21 04:00:00,9.0,Cataluña,Norte
1184,Barcelona,2017-01-21 05:00:00,9.0,Cataluña,Norte
1185,Barcelona,2017-01-21 06:00:00,9.0,Cataluña,Norte
1186,Barcelona,2017-01-21 07:00:00,9.0,Cataluña,Norte
1187,Barcelona,2017-01-21 08:00:00,9.0,Cataluña,Norte
1188,Barcelona,2017-01-21 09:00:00,9.0,Cataluña,Norte
1189,Barcelona,2017-01-21 10:00:00,9.0,Cataluña,Norte
1190,Barcelona,2017-01-21 11:00:00,10.0,Cataluña,Norte
1191,Barcelona,2017-01-21 12:00:00,10.0,Cataluña,Norte
1192,Barcelona,2017-01-21 13:00:00,11.0,Cataluña,Norte
1193,Barcelona,2017-01-21 14:00:00,12.0,Cataluña,Norte
1194,Barcelona,2017-01-21 15:00:00,11.0,Cataluña,Norte
1195,Barcelona,2017-01-21 16:00:00,11.0,Cataluña,Norte
1196,Barcelona,2017-01-21 17:00:00,11.0,Cataluña,Norte
1197,Barcelona,2017-01-21 18:00:00,11.0,Cataluña,Norte
1198,Barcelona,2017-01-21 19:00:00,10.0,Cataluña,Norte
1199,Barcelona,2017-01-21 20:00:00,10.0,Cataluña,Norte
1200,Barcelona,2017-01-21 21:00:00,10.0,Cataluña,Norte
1201,Barcelona,2017-01-21 22:00:00,9.0,Cataluña,Norte
1202,Barcelona,2017-01-21 23:00:00,9.0,Cataluña,Norte
1203,Barcelona,2017-01-22 00:00:00,9.0,Cataluña,Norte
1204,Barcelona,2017-01-22 01:00:00,9.0,Cataluña,Norte
1205,Barcelona,2017-01-22 02:00:00,9.0,Cataluña,Norte
1206,Barcelona,2017-01-22 03:00:00,9.0,Cataluña,Norte
1207,Barcelona,2017-01-22 04:00:00,9.0,Cataluña,Norte
1208,Barcelona,2017-01-22 05:00:00,9.0,Cataluña,Norte
1209,Barcelona,2017-01-22 06:00:00,8.0,Cataluña,Norte
1210,Barcelona,2017-01-22 07:00:00,8.0,Cataluña,Norte
1211,Barcelona,2017-01-22 08:00:00,9.0,Cataluña,Norte
1212,Barcelona,2017-01-22 09:00:00,9.0,Cataluña,Norte
1213,Barcelona,2017-01-22 10:00:00,10.0,Cataluña,Norte
1214,Barcelona,2017-01-22 11:00:00,11.0,Cataluña,Norte
1215,Barcelona,2017-01-22 12:00:00,11.0,Cataluña,Norte
1216,Barcelona,2017-01-22 13:00:00,11.0,Cataluña,Norte
1217,Barcelona,2017-01-22 14:00:00,11.0,Cataluña,Norte
1218,Barcelona,2017-01-22 15:00:00,11.0,Cataluña,Norte
1219,Barcelona,2017-01-22 16:00:00,11.0,Cataluña,Norte
1220,Barcelona,2017-01-22 17:00:00,11.0,Cataluña,Norte
1221,Barcelona,2017-01-22 18:00:00,10.0,Cataluña,Norte
1222,Barcelona,2017-01-22 19:00:00,9.0,Cataluña,Norte
1223,Barcelona,2017-01-22 20:00:00,10.0,Cataluña,Norte
1224,Barcelona,2017-01-22 21:00:00,10.0,Cataluña,Norte
1225,Barcelona,2017-01-22 22:00:00,10.0,Cataluña,Norte
1226,Barcelona,2017-01-22 23:00:00,9.0,Cataluña,Norte
1227,Barcelona,2017-01-23 00:00:00,9.0,Cataluña,Norte
1228,Barcelona,2017-01-23 01:00:00,9.0,Cataluña,Norte
1229,Barcelona,2017-01-23 02:00:00,9.0,Cataluña,Norte
1230,Barcelona,2017-01-23 03:00:00,9.0,Cataluña,Norte
1231,Barcelona,2017-01-23 04:00:00,9.0,Cataluña,Norte
1232,Barcelona,2017-01-23 05:00:00,9.0,Cataluña,Norte
1233,Barcelona,2017-01-23 06:00:00,9.0,Cataluña,Norte
1234,Barcelona,2017-01-23 07:00:00,9.0,Cataluña,Norte
1235,Barcelona,2017-01-23 08:00:00,8.0,Cataluña,Norte
1236,Barcelona,2017-01-23 09:00:00,9.0,Cataluña,Norte
1237,Barcelona,2017-01-23 10:00:00,9.0,Cataluña,Norte
1238,Barcelona,2017-01-23 11:00:00,10.0,Cataluña,Norte
1239,Barcelona,2017-01-23 12:00:00,11.0,Cataluña,Norte
1240,Barcelona,2017-01-23 13:00:00,11.0,Cataluña,Norte
1241,Barcelona,2017-01-23 14:00:00,12.0,Cataluña,Norte
1242,Barcelona,2017-01-23 15:00:00,12.0,Cataluña,Norte
1243,Barcelona,2017-01-23 16:00:00,12.0,Cataluña,Norte
1244,Barcelona,2017-01-23 17:00:00,11.0,Cataluña,Norte
1245,Barcelona,2017-01-23 18:00:00,10.0,Cataluña,Norte
1246,Barcelona,2017-01-23 19:00:00,10.0,Cataluña,Norte
1247,Barcelona,2017-01-23 20:00:00,10.0,Cataluña,Norte
1248,Barcelona,2017-01-23 21:00:00,9.0,Cataluña,Norte
1249,Barcelona,2017-01-23 22:00:00,9.0,Cataluña,Norte
1250,Barcelona,2017-01-23 23:00:00,9.0,Cataluña,Norte
1251,Barcelona,2017-01-24 00:00:00,8.0,Cataluña,Norte
1252,Barcelona,2017-01-24 01:00:00,8.0,Cataluña,Norte
1253,Barcelona,2017-01-24 02:00:00,8.0,Cataluña,Norte
1254,Barcelona,2017-01-24 03:00:00,7.0,Cataluña,Norte
1255,Barcelona,2017-01-24 04:00:00,7.0,Cataluña,Norte
1256,Barcelona,2017-01-24 05:00:00,6.0,Cataluña,Norte
1257,Barcelona,2017-01-24 06:00:00,6.0,Cataluña,Norte
1258,Barcelona,2017-01-24 07:00:00,6.0,Cataluña,Norte
1259,Barcelona,2017-01-24 08:00:00,5.0,Cataluña,Norte
1260,Barcelona,2017-01-24 09:00:00,6.0,Cataluña,Norte
1261,Barcelona,2017-01-24 10:00:00,8.0,Cataluña,Norte
1262,Barcelona,2017-01-24 11:00:00,10.0,Cataluña,Norte
1263,Barcelona,2017-01-24 12:00:00,12.0,Cataluña,Norte
1264,Barcelona,2017-01-24 13:00:00,12.0,Cataluña,Norte
1265,Barcelona,2017-01-24 14:00:00,13.0,Cataluña,Norte
1266,Barcelona,2017-01-24 15:00:00,13.0,Cataluña,Norte
1267,Barcelona,2017-01-24 16:00:00,12.0,Cataluña,Norte
1268,Barcelona,2017-01-24 17:00:00,10.0,Cataluña,Norte
1269,Barcelona,2017-01-24 18:00:00,9.0,Cataluña,Norte
1270,Barcelona,2017-01-24 19:00:00,10.0,Cataluña,Norte
1271,Barcelona,2017-01-24 20:00:00,9.0,Cataluña,Norte
1272,Barcelona,2017-01-24 21:00:00,7.0,Cataluña,Norte
1273,Barcelona,2017-01-24 22:00:00,7.0,Cataluña,Norte
1274,Barcelona,2017-01-24 23:00:00,7.0,Cataluña,Norte
1275,Barcelona,2017-01-25 00:00:00,7.0,Cataluña,Norte
1276,Barcelona,2017-01-25 01:00:00,6.0,Cataluña,Norte
1277,Barcelona,2017-01-25 02:00:00,6.0,Cataluña,Norte
1278,Barcelona,2017-01-25 03:00:00,6.0,Cataluña,Norte
1279,Barcelona,2017-01-25 04:00:00,7.0,Cataluña,Norte
1280,Barcelona,2017-01-25 05:00:00,7.0,Cataluña,Norte
1281,Barcelona,2017-01-25 06:00:00,7.0,Cataluña,Norte
1282,Barcelona,2017-01-25 07:00:00,7.0,Cataluña,Norte
1283,Barcelona,2017-01-25 08:00:00,8.0,Cataluña,Norte
1284,Barcelona,2017-01-25 09:00:00,7.0,Cataluña,Norte
1285,Barcelona,2017-01-25 10:00:00,8.0,Cataluña,Norte
1286,Barcelona,2017-01-25 11:00:00,8.0,Cataluña,Norte
1287,Barcelona,2017-01-25 12:00:00,8.0,Cataluña,Norte
1288,Barcelona,2017-01-25 13:00:00,9.0,Cataluña,Norte
1289,Barcelona,2017-01-25 14:00:00,9.0,Cataluña,Norte
1290,Barcelona,2017-01-25 15:00:00,9.0,Cataluña,Norte
1291,Barcelona,2017-01-25 16:00:00,9.0,Cataluña,Norte
1292,Barcelona,2017-01-25 17:00:00,8.0,Cataluña,Norte
1293,Barcelona,2017-01-25 18:00:00,8.0,Cataluña,Norte
1294,Barcelona,2017-01-25 19:00:00,7.0,Cataluña,Norte
1295,Barcelona,2017-01-25 20:00:00,7.0,Cataluña,Norte
1296,Barcelona,2017-01-25 21:00:00,6.0,Cataluña,Norte
1297,Barcelona,2017-01-25 22:00:00,6.0,Cataluña,Norte
1298,Barcelona,2017-01-25 23:00:00,5.0,Cataluña,Norte
1299,Barcelona,2017-01-26 00:00:00,5.0,Cataluña,Norte
1300,Barcelona,2017-01-26 01:00:00,5.0,Cataluña,Norte
1301,Barcelona,2017-01-26 02:00:00,4.0,Cataluña,Norte
1302,Barcelona,2017-01-26 03:00:00,4.0,Cataluña,Norte
1303,Barcelona,2017-01-26 04:00:00,4.0,Cataluña,Norte
1304,Barcelona,2017-01-26 05:00:00,5.0,Cataluña,Norte
1305,Barcelona,2017-01-26 06:00:00,4.0,Cataluña,Norte
1306,Barcelona,2017-01-26 07:00:00,5.0,Cataluña,Norte
1307,Barcelona,2017-01-26 08:00:00,6.0,Cataluña,Norte
1308,Barcelona,2017-01-26 09:00:00,6.0,Cataluña,Norte
1309,Barcelona,2017-01-26 10:00:00,7.0,Cataluña,Norte
1310,Barcelona,2017-01-26 11:00:00,8.0,Cataluña,Norte
1311,Barcelona,2017-01-26 12:00:00,9.0,Cataluña,Norte
1312,Barcelona,2017-01-26 13:00:00,9.0,Cataluña,Norte
1313,Barcelona,2017-01-26 14:00:00,10.0,Cataluña,Norte
1314,Barcelona,2017-01-26 15:00:00,10.0,Cataluña,Norte
1315,Barcelona,2017-01-26 16:00:00,9.0,Cataluña,Norte
1316,Barcelona,2017-01-26 17:00:00,9.0,Cataluña,Norte
1317,Barcelona,2017-01-26 18:00:00,8.0,Cataluña,Norte
1318,Barcelona,2017-01-26 19:00:00,9.0,Cataluña,Norte
1319,Barcelona,2017-01-26 20:00:00,9.0,Cataluña,Norte
1320,Barcelona,2017-01-26 21:00:00,9.0,Cataluña,Norte
1321,Barcelona,2017-01-26 22:00:00,8.0,Cataluña,Norte
1322,Barcelona,2017-01-26 23:00:00,8.0,Cataluña,Norte
1323,Barcelona,2017-01-27 00:00:00,8.0,Cataluña,Norte
1324,Barcelona,2017-01-27 01:00:00,8.0,Cataluña,Norte
1325,Barcelona,2017-01-27 02:00:00,9.0,Cataluña,Norte
1326,Barcelona,2017-01-27 03:00:00,9.0,Cataluña,Norte
1327,Barcelona,2017-01-27 04:00:00,9.0,Cataluña,Norte
1328,Barcelona,2017-01-27 05:00:00,10.0,Cataluña,Norte
1329,Barcelona,2017-01-27 06:00:00,10.0,Cataluña,Norte
1330,Barcelona,2017-01-27 07:00:00,10.0,Cataluña,Norte
1331,Barcelona,2017-01-27 08:00:00,11.0,Cataluña,Norte
1332,Barcelona,2017-01-27 09:00:00,12.0,Cataluña,Norte
1333,Barcelona,2017-01-27 10:00:00,13.0,Cataluña,Norte
1334,Barcelona,2017-01-27 11:00:00,14.0,Cataluña,Norte
1335,Barcelona,2017-01-27 12:00:00,13.0,Cataluña,Norte
1336,Barcelona,2017-01-27 13:00:00,13.0,Cataluña,Norte
1337,Barcelona,2017-01-27 14:00:00,13.0,Cataluña,Norte
1338,Barcelona,2017-01-27 15:00:00,12.0,Cataluña,Norte
1339,Barcelona,2017-01-27 16:00:00,12.0,Cataluña,Norte
1340,Barcelona,2017-01-27 17:00:00,12.0,Cataluña,Norte
1341,Barcelona,2017-01-27 18:00:00,12.0,Cataluña,Norte
1342,Barcelona,2017-01-27 19:00:00,12.0,Cataluña,Norte
1343,Barcelona,2017-01-27 20:00:00,12.0,Cataluña,Norte
1344,Barcelona,2017-01-27 21:00:00,11.0,Cataluña,Norte
1345,Barcelona,2017-01-27 22:00:00,11.0,Cataluña,Norte
1346,Barcelona,2017-01-27 23:00:00,11.0,Cataluña,Norte
1347,Barcelona,2017-01-28 00:00:00,11.0,Cataluña,Norte
1348,Barcelona,2017-01-28 01:00:00,11.0,Cataluña,Norte
1349,Barcelona,2017-01-28 02:00:00,11.0,Cataluña,Norte
1350,Barcelona,2017-01-28 03:00:00,11.0,Cataluña,Norte
1351,Barcelona,2017-01-28 04:00:00,11.0,Cataluña,Norte
1352,Barcelona,2017-01-28 05:00:00,11.0,Cataluña,Norte
1353,Barcelona,2017-01-28 06:00:00,10.0,Cataluña,Norte
1354,Barcelona,2017-01-28 07:00:00,10.0,Cataluña,Norte
1355,Barcelona,2017-01-28 08:00:00,11.0,Cataluña,Norte
1356,Barcelona,2017-01-28 09:00:00,11.0,Cataluña,Norte
1357,Barcelona,2017-01-28 10:00:00,12.0,Cataluña,Norte
1358,Barcelona,2017-01-28 11:00:00,13.0,Cataluña,Norte
1359,Barcelona,2017-01-28 12:00:00,13.0,Cataluña,Norte
1360,Barcelona,2017-01-28 13:00:00,14.0,Cataluña,Norte
1361,Barcelona,2017-01-28 14:00:00,14.0,Cataluña,Norte
1362,Barcelona,2017-01-28 15:00:00,14.0,Cataluña,Norte
1363,Barcelona,2017-01-28 16:00:00,13.0,Cataluña,Norte
1364,Barcelona,2017-01-28 17:00:00,13.0,Cataluña,Norte
1365,Barcelona,2017-01-28 18:00:00,12.0,Cataluña,Norte
1366,Barcelona,2017-01-28 19:00:00,11.0,Cataluña,Norte
1367,Barcelona,2017-01-28 20:00:00,10.0,Cataluña,Norte
1368,Barcelona,2017-01-28 21:00:00,9.0,Cataluña,Norte
1369,Barcelona,2017-01-28 22:00:00,10.0,Cataluña,Norte
1370,Barcelona,2017-01-28 23:00:00,9.0,Cataluña,Norte
1371,Barcelona,2017-01-29 00:00:00,8.0,Cataluña,Norte
1372,Barcelona,2017-01-29 01:00:00,9.0,Cataluña,Norte
1373,Barcelona,2017-01-29 02:00:00,8.0,Cataluña,Norte
1374,Barcelona,2017-01-29 03:00:00,7.0,Cataluña,Norte
1375,Barcelona,2017-01-29 04:00:00,7.0,Cataluña,Norte
1376,Barcelona,2017-01-29 05:00:00,7.0,Cataluña,Norte
1377,Barcelona,2017-01-29 06:00:00,6.0,Cataluña,Norte
1378,Barcelona,2017-01-29 07:00:00,5.0,Cataluña,Norte
1379,Barcelona,2017-01-29 08:00:00,6.0,Cataluña,Norte
1380,Barcelona,2017-01-29 09:00:00,8.0,Cataluña,Norte
1381,Barcelona,2017-01-29 10:00:00,9.0,Cataluña,Norte
1382,Barcelona,2017-01-29 11:00:00,11.0,Cataluña,Norte
1383,Barcelona,2017-01-29 12:00:00,12.0,Cataluña,Norte
1384,Barcelona,2017-01-29 13:00:00,12.0,Cataluña,Norte
1385,Barcelona,2017-01-29 14:00:00,12.0,Cataluña,Norte
1386,Barcelona,2017-01-29 15:00:00,12.0,Cataluña,Norte
1387,Barcelona,2017-01-29 16:00:00,12.0,Cataluña,Norte
1388,Barcelona,2017-01-29 17:00:00,11.0,Cataluña,Norte
1389,Barcelona,2017-01-29 18:00:00,10.0,Cataluña,Norte
1390,Barcelona,2017-01-29 19:00:00,11.0,Cataluña,Norte
1391,Barcelona,2017-01-29 20:00:00,10.0,Cataluña,Norte
1392,Barcelona,2017-01-29 21:00:00,10.0,Cataluña,Norte
1393,Barcelona,2017-01-29 22:00:00,9.0,Cataluña,Norte
1394,Barcelona,2017-01-29 23:00:00,9.0,Cataluña,Norte
1395,Barcelona,2017-01-30 00:00:00,8.0,Cataluña,Norte
1396,Barcelona,2017-01-30 01:00:00,8.0,Cataluña,Norte
1397,Barcelona,2017-01-30 02:00:00,7.0,Cataluña,Norte
1398,Barcelona,2017-01-30 03:00:00,6.0,Cataluña,Norte
1399,Barcelona,2017-01-30 04:00:00,6.0,Cataluña,Norte
1400,Barcelona,2017-01-30 05:00:00,6.0,Cataluña,Norte
1401,Barcelona,2017-01-30 06:00:00,6.0,Cataluña,Norte
1402,Barcelona,2017-01-30 07:00:00,7.0,Cataluña,Norte
1403,Barcelona,2017-01-30 08:00:00,8.0,Cataluña,Norte
1404,Barcelona,2017-01-30 09:00:00,9.0,Cataluña,Norte
1405,Barcelona,2017-01-30 10:00:00,10.0,Cataluña,Norte
1406,Barcelona,2017-01-30 11:00:00,12.0,Cataluña,Norte
1407,Barcelona,2017-01-30 12:00:00,14.0,Cataluña,Norte
1408,Barcelona,2017-01-30 13:00:00,14.0,Cataluña,Norte
1409,Barcelona,2017-01-30 14:00:00,14.0,Cataluña,Norte
1410,Barcelona,2017-01-30 15:00:00,14.0,Cataluña,Norte
1411,Barcelona,2017-01-30 16:00:00,13.0,Cataluña,Norte
1412,Barcelona,2017-01-30 17:00:00,12.0,Cataluña,Norte
1413,Barcelona,2017-01-30 18:00:00,11.0,Cataluña,Norte
1414,Barcelona,2017-01-30 19:00:00,11.0,Cataluña,Norte
1415,Barcelona,2017-01-30 20:00:00,11.0,Cataluña,Norte
1416,Barcelona,2017-01-30 21:00:00,11.0,Cataluña,Norte
1417,Barcelona,2017-01-30 22:00:00,11.0,Cataluña,Norte
1418,Barcelona,2017-01-30 23:00:00,10.0,Cataluña,Norte
1419,Córdoba,2017-01-11 07:00:00,3.5,Andalucía,Sur
1420,Córdoba,2017-01-11 08:00:00,5.5,Andalucía,Sur
1421,Córdoba,2017-01-11 09:00:00,6.5,Andalucía,Sur
1422,Córdoba,2017-01-11 10:00:00,10.0,Andalucía,Sur
1423,Córdoba,2017-01-11 11:00:00,12.5,Andalucía,Sur
1424,Córdoba,2017-01-11 12:00:00,15.5,Andalucía,Sur
1425,Córdoba,2017-01-11 13:00:00,16.5,Andalucía,Sur
1426,Córdoba,2017-01-11 14:00:00,18.0,Andalucía,Sur
1427,Córdoba,2017-01-11 15:00:00,17.5,Andalucía,Sur
1428,Córdoba,2017-01-11 16:00:00,16.0,Andalucía,Sur
1429,Córdoba,2017-01-11 17:00:00,14.0,Andalucía,Sur
1430,Córdoba,2017-01-11 18:00:00,12.5,Andalucía,Sur
1431,Córdoba,2017-01-11 19:00:00,11.0,Andalucía,Sur
1432,Córdoba,2017-01-11 20:00:00,9.5,Andalucía,Sur
1433,Córdoba,2017-01-11 21:00:00,8.0,Andalucía,Sur
1434,Córdoba,2017-01-11 22:00:00,6.5,Andalucía,Sur
1435,Córdoba,2017-01-11 23:00:00,5.0,Andalucía,Sur
1436,Córdoba,2017-01-12 00:00:00,5.5,Andalucía,Sur
1437,Córdoba,2017-01-12 01:00:00,6.0,Andalucía,Sur
1438,Córdoba,2017-01-12 02:00:00,5.0,Andalucía,Sur
1439,Córdoba,2017-01-12 03:00:00,4.0,Andalucía,Sur
1440,Córdoba,2017-01-12 04:00:00,3.5,Andalucía,Sur
1441,Córdoba,2017-01-12 05:00:00,3.5,Andalucía,Sur
1442,Córdoba,2017-01-12 06:00:00,3.0,Andalucía,Sur
1443,Córdoba,2017-01-12 07:00:00,2.5,Andalucía,Sur
1444,Córdoba,2017-01-12 08:00:00,4.0,Andalucía,Sur
1445,Córdoba,2017-01-12 09:00:00,6.0,Andalucía,Sur
1446,Córdoba,2017-01-12 10:00:00,8.0,Andalucía,Sur
1447,Córdoba,2017-01-12 11:00:00,11.0,Andalucía,Sur
1448,Córdoba,2017-01-12 12:00:00,14.0,Andalucía,Sur
1449,Córdoba,2017-01-12 13:00:00,15.0,Andalucía,Sur
1450,Córdoba,2017-01-12 14:00:00,16.5,Andalucía,Sur
1451,Córdoba,2017-01-12 15:00:00,17.5,Andalucía,Sur
1452,Córdoba,2017-01-12 16:00:00,15.5,Andalucía,Sur
1453,Córdoba,2017-01-12 17:00:00,13.5,Andalucía,Sur
1454,Córdoba,2017-01-12 18:00:00,12.5,Andalucía,Sur
1455,Córdoba,2017-01-12 19:00:00,10.5,Andalucía,Sur
1456,Córdoba,2017-01-12 20:00:00,9.5,Andalucía,Sur
1457,Córdoba,2017-01-12 21:00:00,7.5,Andalucía,Sur
1458,Córdoba,2017-01-12 22:00:00,8.5,Andalucía,Sur
1459,Córdoba,2017-01-12 23:00:00,7.0,Andalucía,Sur
1460,Córdoba,2017-01-13 00:00:00,6.0,Andalucía,Sur
1461,Córdoba,2017-01-13 01:00:00,7.5,Andalucía,Sur
1462,Córdoba,2017-01-13 02:00:00,5.0,Andalucía,Sur
1463,Córdoba,2017-01-13 03:00:00,5.5,Andalucía,Sur
1464,Córdoba,2017-01-13 04:00:00,5.5,Andalucía,Sur
1465,Córdoba,2017-01-13 05:00:00,7.0,Andalucía,Sur
1466,Córdoba,2017-01-13 06:00:00,5.5,Andalucía,Sur
1467,Córdoba,2017-01-13 07:00:00,3.5,Andalucía,Sur
1468,Córdoba,2017-01-13 08:00:00,5.5,Andalucía,Sur
1469,Córdoba,2017-01-13 09:00:00,7.5,Andalucía,Sur
1470,Córdoba,2017-01-13 10:00:00,9.5,Andalucía,Sur
1471,Córdoba,2017-01-13 11:00:00,10.5,Andalucía,Sur
1472,Córdoba,2017-01-13 12:00:00,12.5,Andalucía,Sur
1473,Córdoba,2017-01-13 13:00:00,13.5,Andalucía,Sur
1474,Córdoba,2017-01-13 14:00:00,14.5,Andalucía,Sur
1475,Córdoba,2017-01-13 15:00:00,15.0,Andalucía,Sur
1476,Córdoba,2017-01-13 16:00:00,14.0,Andalucía,Sur
1477,Córdoba,2017-01-13 17:00:00,12.5,Andalucía,Sur
1478,Córdoba,2017-01-13 18:00:00,11.5,Andalucía,Sur
1479,Córdoba,2017-01-13 19:00:00,9.5,Andalucía,Sur
1480,Córdoba,2017-01-13 20:00:00,8.0,Andalucía,Sur
1481,Córdoba,2017-01-13 21:00:00,7.5,Andalucía,Sur
1482,Córdoba,2017-01-13 22:00:00,6.5,Andalucía,Sur
1483,Córdoba,2017-01-13 23:00:00,6.5,Andalucía,Sur
1484,Córdoba,2017-01-14 00:00:00,5.5,Andalucía,Sur
1485,Córdoba,2017-01-14 01:00:00,5.0,Andalucía,Sur
1486,Córdoba,2017-01-14 02:00:00,4.5,Andalucía,Sur
1487,Córdoba,2017-01-14 03:00:00,4.0,Andalucía,Sur
1488,Córdoba,2017-01-14 04:00:00,3.5,Andalucía,Sur
1489,Córdoba,2017-01-14 05:00:00,3.0,Andalucía,Sur
1490,Córdoba,2017-01-14 06:00:00,2.5,Andalucía,Sur
1491,Córdoba,2017-01-14 07:00:00,2.0,Andalucía,Sur
1492,Córdoba,2017-01-14 08:00:00,3.5,Andalucía,Sur
1493,Córdoba,2017-01-14 09:00:00,4.5,Andalucía,Sur
1494,Córdoba,2017-01-14 10:00:00,7.0,Andalucía,Sur
1495,Córdoba,2017-01-14 11:00:00,9.5,Andalucía,Sur
1496,Córdoba,2017-01-14 12:00:00,11.5,Andalucía,Sur
1497,Córdoba,2017-01-14 13:00:00,12.5,Andalucía,Sur
1498,Córdoba,2017-01-14 14:00:00,14.0,Andalucía,Sur
1499,Córdoba,2017-01-14 15:00:00,15.0,Andalucía,Sur
1500,Córdoba,2017-01-14 16:00:00,13.0,Andalucía,Sur
1501,Córdoba,2017-01-14 17:00:00,11.0,Andalucía,Sur
1502,Córdoba,2017-01-14 18:00:00,9.0,Andalucía,Sur
1503,Córdoba,2017-01-14 19:00:00,9.0,Andalucía,Sur
1504,Córdoba,2017-01-14 20:00:00,7.5,Andalucía,Sur
1505,Córdoba,2017-01-14 21:00:00,6.5,Andalucía,Sur
1506,Córdoba,2017-01-14 22:00:00,5.5,Andalucía,Sur
1507,Córdoba,2017-01-14 23:00:00,4.0,Andalucía,Sur
1508,Córdoba,2017-01-15 00:00:00,3.0,Andalucía,Sur
1509,Córdoba,2017-01-15 01:00:00,3.0,Andalucía,Sur
1510,Córdoba,2017-01-15 02:00:00,2.0,Andalucía,Sur
1511,Córdoba,2017-01-15 03:00:00,1.5,Andalucía,Sur
1512,Córdoba,2017-01-15 04:00:00,1.0,Andalucía,Sur
1513,Córdoba,2017-01-15 05:00:00,0.5,Andalucía,Sur
1514,Córdoba,2017-01-15 06:00:00,0.5,Andalucía,Sur
1515,Córdoba,2017-01-15 07:00:00,1.0,Andalucía,Sur
1516,Córdoba,2017-01-15 08:00:00,2.0,Andalucía,Sur
1517,Córdoba,2017-01-15 09:00:00,3.0,Andalucía,Sur
1518,Córdoba,2017-01-15 10:00:00,5.5,Andalucía,Sur
1519,Córdoba,2017-01-15 11:00:00,8.5,Andalucía,Sur
1520,Córdoba,2017-01-15 12:00:00,11.5,Andalucía,Sur
1521,Córdoba,2017-01-15 13:00:00,12.5,Andalucía,Sur
1522,Córdoba,2017-01-15 14:00:00,13.5,Andalucía,Sur
1523,Córdoba,2017-01-15 15:00:00,14.5,Andalucía,Sur
